2026/02/02 22:36:46 [error] 7892#17508: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2026/02/13 23:25:32 [error] 3628#26836: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:25:32 [error] 3628#26836: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:28:32 [error] 26236#10976: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:28:32 [error] 26236#10976: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:28:32 [error] 26236#10976: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:31:26 [error] 26236#10976: *7 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:31:26 [error] 26236#10976: *8 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:31:26 [error] 26236#10976: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:31:54 [error] 26236#10976: *11 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:31:54 [error] 26236#10976: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:31:54 [error] 26236#10976: *13 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:33:07 [error] 17112#1208: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:33:07 [error] 17112#1208: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:33:07 [error] 17112#1208: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:36:54 [error] 17112#1208: *10 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:36:54 [error] 17112#1208: *11 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:36:54 [error] 17112#1208: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:38:56 [error] 17112#1208: *19 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:38:56 [error] 17112#1208: *18 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 23:38:56 [error] 17112#1208: *20 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/14 09:09:42 [error] 26532#26756: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/14 09:09:42 [error] 26532#26756: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/14 09:09:42 [error] 26532#26756: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/14 14:37:37 [error] 13968#22428: *15 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770044948573.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770044948573.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/14 14:37:37 [error] 13968#22428: *16 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/videos/1770044948573.mp4" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /videos/1770044948573.mp4 HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/22 17:09:22 [error] 26652#6136: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/imgs/1771751151683.png"
2026/02/23 23:20:05 [error] 13976#17204: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/"
2026/02/23 23:21:07 [error] 13976#17204: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/js/chunk-vendors.78129987.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /js/chunk-vendors.78129987.js HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:07 [error] 13976#17204: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/css/chunk-vendors.10dd4e95.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /css/chunk-vendors.10dd4e95.css HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:07 [error] 13976#17204: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/css/app.3e198543.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /css/app.3e198543.css HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:07 [error] 13976#17204: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/js/app.5576557d.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /js/app.5576557d.js HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:11 [error] 13976#17204: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/css/chunk-vendors.10dd4e95.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /css/chunk-vendors.10dd4e95.css HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:11 [error] 13976#17204: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/css/app.3e198543.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /css/app.3e198543.css HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:11 [error] 13976#17204: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/.well-known/appspecific/com.chrome.devtools.json" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1", host: "localhost:8026"
2026/02/23 23:21:38 [error] 13976#17204: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/.well-known/appspecific/com.chrome.devtools.json" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1", host: "localhost:8026"
2026/02/23 23:21:38 [error] 13976#17204: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/js/chunk-vendors.78129987.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /js/chunk-vendors.78129987.js HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:38 [error] 13976#17204: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/js/app.5576557d.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /js/app.5576557d.js HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:38 [error] 13976#17204: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/css/chunk-vendors.10dd4e95.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /css/chunk-vendors.10dd4e95.css HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:21:38 [error] 13976#17204: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/css/app.3e198543.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /css/app.3e198543.css HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_system_manager_side/dist/index.html"
2026/02/23 23:23:52 [error] 13976#17204: *7 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/.well-known/appspecific/com.chrome.devtools.json" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1", host: "localhost:8026"
2026/02/23 23:24:40 [error] 13976#17204: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/u" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /u HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/video_detail_manager"
2026/03/04 15:54:33 [error] 24352#32776: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/user_index" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /user_index HTTP/1.1", host: "localhost:8026"
2026/03/04 15:56:10 [error] 24352#32776: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771754697227.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771754697227.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/user_index"
2026/03/04 15:56:23 [error] 24352#32776: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771041862450.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771041862450.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/user_index"
2026/03/04 15:56:24 [error] 24352#32776: *22 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771041895462.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771041895462.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/user_index"
2026/03/04 15:56:24 [error] 24352#32776: *23 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058254969.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058254969.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/user_index"
2026/03/04 15:56:24 [error] 24352#32776: *24 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771051649147.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771051649147.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/user_index"
2026/03/04 15:56:24 [error] 24352#32776: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058301908.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058301908.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/user_index"
2026/03/04 15:56:24 [error] 24352#32776: *22 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058337961.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058337961.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/user_index"
2026/03/04 15:57:14 [error] 24352#32776: *22 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/user_index" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /user_index HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8026/user_index"
2026/03/04 15:59:13 [error] 24352#32776: *46 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/videos/1771041862450.mp4" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /videos/1771041862450.mp4 HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:13 [error] 24352#32776: *50 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/videos/1771041862450.mp4" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "HEAD /videos/1771041862450.mp4 HTTP/1.1", host: "localhost:8026"
2026/03/04 15:59:26 [error] 24352#32776: *47 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771754697227.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771754697227.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:36 [error] 24352#32776: *72 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771754697227.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771754697227.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:41 [error] 24352#32776: *73 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771041862450.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771041862450.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:41 [error] 24352#32776: *76 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771041895462.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771041895462.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:41 [error] 24352#32776: *77 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771051649147.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771051649147.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:41 [error] 24352#32776: *78 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058254969.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058254969.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:41 [error] 24352#32776: *79 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058301908.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058301908.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:41 [error] 24352#32776: *80 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058337961.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058337961.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:44 [error] 24352#32776: *81 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/videos/1771041862450.mp4" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /videos/1771041862450.mp4 HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:44 [error] 24352#32776: *50 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/videos/1771041862450.mp4" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "HEAD /videos/1771041862450.mp4 HTTP/1.1", host: "localhost:8026"
2026/03/04 15:59:51 [error] 24352#32776: *86 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771754697227.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771754697227.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:54 [error] 24352#32776: *101 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058908922.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058908922.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:54 [error] 24352#32776: *102 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058978700.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058978700.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:54 [error] 24352#32776: *103 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771041862450.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771041862450.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:54 [error] 24352#32776: *104 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771041895462.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771041895462.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:54 [error] 24352#32776: *105 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771051649147.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771051649147.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:54 [error] 24352#32776: *106 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058254969.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058254969.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:55 [error] 24352#32776: *107 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058301908.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058301908.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 15:59:55 [error] 24352#32776: *108 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771058337961.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771058337961.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 16:01:00 [error] 24352#32776: *111 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771048026388.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771048026388.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 16:01:00 [error] 24352#32776: *112 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771825440019.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771825440019.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 16:01:00 [error] 24352#32776: *113 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771825496314.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771825496314.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 16:01:00 [error] 24352#32776: *114 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771833317758.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771833317758.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 16:01:00 [error] 24352#32776: *115 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771833331362.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771833331362.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 16:01:00 [error] 24352#32776: *116 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771833351945.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771833351945.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/03/04 16:01:00 [error] 24352#32776: *117 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1771833365383.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1771833365383.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
